Start Lat,Start Long,End Lat,End Long
33.94519,-84.14469,33.94479,-84.14551
33.94479,-84.14551,33.94422,-84.14669
33.94422,-84.14669,33.94351,-84.14816
33.94351,-84.14816,33.94325,-84.14869
33.94325,-84.14869,33.94266,-84.14993
33.94266,-84.14993,33.94222,-84.15082
33.94222,-84.15082,33.94192,-84.15141
33.94192,-84.15141,33.94163,-84.15198
33.94163,-84.15198,33.94131,-84.15255
33.94131,-84.15255,33.94098,-84.15308
33.94098,-84.15308,33.94064,-84.15361
33.94064,-84.15361,33.94028,-84.15411
33.94028,-84.15411,33.93993,-84.15461
33.93993,-84.15461,33.93945,-84.15525
33.93945,-84.15525,33.93932,-84.15544
33.93932,-84.15544,33.93923,-84.15561
33.93923,-84.15561,33.93917,-84.15571
33.93917,-84.15571,33.93909,-84.15583
33.93909,-84.15583,33.93903,-84.15594
33.93903,-84.15594,33.939,-84.15601
33.939,-84.15601,33.93899,-84.15606
33.93864,-84.15599,33.93876,-84.15597
33.93876,-84.15597,33.93883,-84.15593
33.93883,-84.15593,33.9389,-84.15583
33.9389,-84.15583,33.93905,-84.15562
33.93905,-84.15562,33.93921,-84.15541
33.93921,-84.15541,33.93944,-84.1551
33.93944,-84.1551,33.93977,-84.15465
33.93977,-84.15465,33.94048,-84.15368
33.94048,-84.15368,33.94065,-84.15343
33.94065,-84.15343,33.94099,-84.15291
33.94099,-84.15291,33.9413,-84.15236
33.9413,-84.15236,33.94161,-84.15181
33.94161,-84.15181,33.94189,-84.15126
33.94189,-84.15126,33.94217,-84.1507
33.94217,-84.1507,33.94245,-84.15013
33.94245,-84.15013,33.94272,-84.14956
33.94272,-84.14956,33.94299,-84.149
33.94299,-84.149,33.94311,-84.14876
33.94311,-84.14876,33.94317,-84.14863
33.94317,-84.14863,33.94327,-84.14844
33.94327,-84.14844,33.94354,-84.14789
33.94354,-84.14789,33.94381,-84.14733
33.94381,-84.14733,33.94408,-84.14677
33.94408,-84.14677,33.94449,-84.14593
33.94449,-84.14593,33.94489,-84.14508
33.94489,-84.14508,33.94511,-84.14463
33.94511,-84.14463,33.94517,-84.14451
33.94517,-84.14451,33.94558,-84.14366
33.94558,-84.14366,33.946,-84.1428
33.946,-84.1428,33.94641,-84.14194
33.94641,-84.14194,33.94669,-84.14137
33.94669,-84.14137,33.9471,-84.14052
33.9471,-84.14052,33.94737,-84.13995
33.94737,-84.13995,33.94778,-84.13911
33.94778,-84.13911,33.94805,-84.13855
33.94805,-84.13855,33.94814,-84.13837
33.94814,-84.13837,33.94838,-84.13788
33.94838,-84.13788,33.94849,-84.13766
33.94849,-84.13766,33.94921,-84.13617
33.94921,-84.13617,33.9505,-84.1335
33.9505,-84.1335,33.95149,-84.13146
33.95149,-84.13146,33.95198,-84.13048
33.95198,-84.13048,33.95217,-84.13006
33.95217,-84.13006,33.95227,-84.12987
33.95227,-84.12987,33.95269,-84.129
33.95269,-84.129,33.95342,-84.12747
33.95342,-84.12747,33.95408,-84.12612
33.95408,-84.12612,33.95475,-84.12474
33.95475,-84.12474,33.95529,-84.12362
33.95529,-84.12362,33.95577,-84.12265
33.95577,-84.12265,33.95633,-84.12148
33.95633,-84.12148,33.95651,-84.1211
33.95651,-84.1211,33.95662,-84.12088
33.95662,-84.12088,33.95733,-84.11941
33.95733,-84.11941,33.95791,-84.11817
33.95791,-84.11817,33.95846,-84.11692
33.95846,-84.11692,33.9591,-84.11537
33.9591,-84.11537,33.95941,-84.11462
33.95941,-84.11462,33.95949,-84.11442
33.95949,-84.11442,33.95955,-84.11428
33.95955,-84.11428,33.95996,-84.11328
33.95996,-84.11328,33.96155,-84.10938
33.96155,-84.10938,33.96163,-84.10918
33.96163,-84.10918,33.96175,-84.10886
33.96175,-84.10886,33.96196,-84.10833
33.96196,-84.10833,33.96204,-84.10812
33.96204,-84.10812,33.96236,-84.10709
33.96236,-84.10709,33.96251,-84.10652
33.96251,-84.10652,33.96264,-84.10597
33.96264,-84.10597,33.96274,-84.10558
33.96274,-84.10558,33.96292,-84.10463
33.96292,-84.10463,33.96304,-84.1041
33.96304,-84.1041,33.9632,-84.10339
33.9632,-84.10339,33.96327,-84.10308
33.96327,-84.10308,33.96335,-84.10279
33.96335,-84.10279,33.96349,-84.10235
33.96349,-84.10235,33.96357,-84.10211
33.96357,-84.10211,33.96373,-84.10169
33.96373,-84.10169,33.96377,-84.1015
33.96377,-84.1015,33.96379,-84.10127
33.96982,-84.22135,33.96985,-84.2216
33.96985,-84.2216,33.96993,-84.22218
33.96993,-84.22218,33.96997,-84.22244
33.96997,-84.22244,33.97003,-84.22279
33.97003,-84.22279,33.97006,-84.22297
33.97006,-84.22297,33.97011,-84.22327
33.97011,-84.22327,33.97015,-84.22356
33.97015,-84.22356,33.97017,-84.22372
33.97017,-84.22372,33.97017,-84.22375
33.97017,-84.22375,33.97019,-84.22392
33.97019,-84.22392,33.97025,-84.22434
33.97025,-84.22434,33.97027,-84.2245
33.97027,-84.2245,33.97032,-84.225
33.97032,-84.225,33.97033,-84.22518
33.97033,-84.22518,33.97031,-84.22545
33.97031,-84.22545,33.97027,-84.22576
33.97027,-84.22576,33.97026,-84.22586
33.97026,-84.22586,33.97024,-84.22598
33.97024,-84.22598,33.9702,-84.22619
33.9702,-84.22619,33.97015,-84.22646
33.97015,-84.22646,33.97007,-84.22681
33.97007,-84.22681,33.97005,-84.22688
33.97005,-84.22688,33.97001,-84.22705
33.97001,-84.22705,33.96998,-84.22717
33.96998,-84.22717,33.96991,-84.22741
33.96991,-84.22741,33.96985,-84.22761
33.96985,-84.22761,33.96978,-84.22784
33.96978,-84.22784,33.96974,-84.22799
33.96974,-84.22799,33.96973,-84.22801
33.96973,-84.22801,33.96967,-84.22818
33.96967,-84.22818,33.96956,-84.22849
33.96956,-84.22849,33.96954,-84.22854
33.96954,-84.22854,33.96943,-84.22878
33.96943,-84.22878,33.96925,-84.22919
33.96925,-84.22919,33.96915,-84.2294
33.96915,-84.2294,33.96913,-84.22944
33.96913,-84.22944,33.969,-84.22975
33.969,-84.22975,33.96887,-84.23002
33.96887,-84.23002,33.96869,-84.23042
33.96869,-84.23042,33.96839,-84.23122
33.96839,-84.23122,33.96828,-84.23152
33.96828,-84.23152,33.96809,-84.23206
33.96809,-84.23206,33.96786,-84.23273
33.96786,-84.23273,33.96768,-84.23327
33.96768,-84.23327,33.96758,-84.2336
33.96758,-84.2336,33.96744,-84.23421
33.96744,-84.23421,33.96738,-84.23459
33.96738,-84.23459,33.96733,-84.23486
33.96733,-84.23486,33.96725,-84.23536
33.96725,-84.23536,33.96719,-84.23596
33.96719,-84.23596,33.96719,-84.23641
33.96719,-84.23641,33.96724,-84.23672
33.96724,-84.23672,33.96729,-84.2369
33.96729,-84.2369,33.96733,-84.23703
33.96733,-84.23703,33.96751,-84.23751
33.96751,-84.23751,33.96766,-84.23784
33.96766,-84.23784,33.96787,-84.23831
33.96787,-84.23831,33.96801,-84.23865
33.96801,-84.23865,33.96812,-84.23891
33.96812,-84.23891,33.96839,-84.23953
33.96839,-84.23953,33.96851,-84.2398
33.96851,-84.2398,33.9688,-84.24046
33.9688,-84.24046,33.96898,-84.24087
33.96898,-84.24087,33.96901,-84.24095
33.96901,-84.24095,33.96924,-84.24149
33.96924,-84.24149,33.9693,-84.24162
33.9693,-84.24162,33.96943,-84.24195
33.96943,-84.24195,33.96953,-84.2422
33.96953,-84.2422,33.96958,-84.24233
33.96958,-84.24233,33.96964,-84.24247
33.96964,-84.24247,33.96978,-84.24281
33.96978,-84.24281,33.96982,-84.24292
33.96982,-84.24292,33.96993,-84.24318
33.96993,-84.24318,33.97009,-84.24379
33.97009,-84.24379,33.97012,-84.24399
33.97012,-84.24399,33.97016,-84.24449
33.97016,-84.24449,33.97018,-84.245
33.97018,-84.245,33.97019,-84.24527
33.97019,-84.24527,33.97019,-84.24541
33.97019,-84.24541,33.97021,-84.24579
33.97021,-84.24579,33.97022,-84.24613
33.97022,-84.24613,33.97024,-84.24645
33.97024,-84.24645,33.97025,-84.24671
33.97025,-84.24671,33.97032,-84.24732
33.97032,-84.24732,33.97034,-84.24747
33.97034,-84.24747,33.97036,-84.24765
33.97036,-84.24765,33.97037,-84.2478
33.97037,-84.2478,33.97036,-84.24803
33.97036,-84.24803,33.97035,-84.24826
33.97035,-84.24826,33.97034,-84.24846
33.97034,-84.24846,33.97033,-84.24867
33.97033,-84.24867,33.9703,-84.24902
33.9703,-84.24902,33.97028,-84.24918
33.97028,-84.24918,33.97025,-84.24945
33.97025,-84.24945,33.97015,-84.24989
33.97015,-84.24989,33.96993,-84.25086
33.96993,-84.25086,33.96976,-84.25157
33.96976,-84.25157,33.9696,-84.25226
33.9696,-84.25226,33.9695,-84.25267
33.9695,-84.25267,33.96934,-84.25332
33.96934,-84.25332,33.96916,-84.25407
33.96916,-84.25407,33.96896,-84.25488
33.96896,-84.25488,33.96889,-84.25517
33.96889,-84.25517,33.96887,-84.25524
33.96887,-84.25524,33.96874,-84.25575
33.96874,-84.25575,33.96869,-84.25601
33.96869,-84.25601,33.96862,-84.2563
33.96862,-84.2563,33.9686,-84.2564
33.9686,-84.2564,33.96858,-84.25648
33.96858,-84.25648,33.96847,-84.25696
33.96847,-84.25696,33.96845,-84.25707
33.96845,-84.25707,33.96838,-84.25735
33.96838,-84.25735,33.9683,-84.25771
33.9683,-84.25771,33.96821,-84.25808
33.96821,-84.25808,33.96807,-84.25859
33.96807,-84.25859,33.96804,-84.25869
33.96804,-84.25869,33.96795,-84.25899
33.96795,-84.25899,33.96792,-84.2591
33.96792,-84.2591,33.9678,-84.25948
33.9678,-84.25948,33.96771,-84.2598
33.96771,-84.2598,33.96762,-84.26006
33.96762,-84.26006,33.96749,-84.26031
33.96749,-84.26031,33.96733,-84.26063
33.96733,-84.26063,33.96727,-84.26074
33.96727,-84.26074,33.96704,-84.2612
33.96704,-84.2612,33.96693,-84.2614
33.96693,-84.2614,33.96678,-84.26168
33.96678,-84.26168,33.96653,-84.26213
33.96653,-84.26213,33.9662,-84.26277
33.9662,-84.26277,33.96611,-84.26295
33.96611,-84.26295,33.9659,-84.26337
33.9659,-84.26337,33.96566,-84.26386
33.96566,-84.26386,33.96562,-84.26394
33.96562,-84.26394,33.96557,-84.26403
33.96557,-84.26403,33.96554,-84.26408
33.96554,-84.26408,33.96528,-84.26455
33.96528,-84.26455,33.96498,-84.26514
33.96498,-84.26514,33.96494,-84.26523
33.96494,-84.26523,33.96461,-84.26588
33.96461,-84.26588,33.9645,-84.26608
33.9645,-84.26608,33.9642,-84.26664
33.9642,-84.26664,33.96402,-84.26708
33.96402,-84.26708,33.96379,-84.26765
33.96379,-84.26765,33.96362,-84.26802
33.96362,-84.26802,33.96351,-84.26838
33.96351,-84.26838,33.96345,-84.26857
33.96345,-84.26857,33.96338,-84.26879
33.96338,-84.26879,33.96318,-84.26942
33.96318,-84.26942,33.96311,-84.26961
33.96311,-84.26961,33.96303,-84.26988
33.96303,-84.26988,33.9629,-84.27027
33.9629,-84.27027,33.96274,-84.27077
33.96274,-84.27077,33.9626,-84.27115
33.9626,-84.27115,33.96252,-84.27147
33.96252,-84.27147,33.96249,-84.27165
33.96249,-84.27165,33.96249,-84.27178
33.96249,-84.27178,33.9625,-84.27187
33.9625,-84.27187,33.96257,-84.27215
33.96257,-84.27215,33.96277,-84.27288
33.96277,-84.27288,33.96295,-84.27354
33.96295,-84.27354,33.96308,-84.27403
33.96308,-84.27403,33.96323,-84.27456
33.96323,-84.27456,33.96342,-84.27514
33.96342,-84.27514,33.96348,-84.27536
33.96348,-84.27536,33.96356,-84.27559
33.96356,-84.27559,33.96366,-84.27597
33.96366,-84.27597,33.96369,-84.27612
33.96369,-84.27612,33.96372,-84.27634
33.96372,-84.27634,33.96373,-84.27657
33.96373,-84.27657,33.96373,-84.27683
33.96373,-84.27683,33.9637,-84.27707
33.9637,-84.27707,33.96366,-84.2774
33.96366,-84.2774,33.96357,-84.27787
33.96357,-84.27787,33.96357,-84.27822
33.96357,-84.27822,33.96359,-84.27847
33.96359,-84.27847,33.96366,-84.27882
33.96366,-84.27882,33.96382,-84.27933
33.96382,-84.27933,33.96402,-84.27985
33.96402,-84.27985,33.96406,-84.27996
33.96406,-84.27996,33.96423,-84.28042
33.96423,-84.28042,33.96433,-84.28066
33.96433,-84.28066,33.96447,-84.28092
33.96447,-84.28092,33.96462,-84.28115
33.96462,-84.28115,33.96487,-84.28142
33.96487,-84.28142,33.965,-84.28154
33.965,-84.28154,33.9653,-84.28183
33.9653,-84.28183,33.96554,-84.28207
33.96554,-84.28207,33.96568,-84.28224
33.96568,-84.28224,33.96571,-84.28228
33.96571,-84.28228,33.96597,-84.28263
33.96597,-84.28263,33.96609,-84.28283
33.96609,-84.28283,33.9662,-84.28307
33.9662,-84.28307,33.96634,-84.28354
33.96634,-84.28354,33.96643,-84.28402
33.96643,-84.28402,33.96654,-84.28449
33.96654,-84.28449,33.96656,-84.28459
33.96656,-84.28459,33.96658,-84.28472
33.96658,-84.28472,33.96669,-84.2853
33.96669,-84.2853,33.96675,-84.2856
33.96675,-84.2856,33.96679,-84.28588
33.96679,-84.28588,33.9668,-84.28607
33.9668,-84.28607,33.9668,-84.28628
33.9668,-84.28628,33.96674,-84.28656
33.96674,-84.28656,33.96666,-84.28689
33.96666,-84.28689,33.96658,-84.28721
33.96658,-84.28721,33.96649,-84.28761
33.96649,-84.28761,33.96646,-84.28771
33.96646,-84.28771,33.96639,-84.28792
33.96639,-84.28792,33.96633,-84.28807
33.96633,-84.28807,33.96639,-84.28792
33.96639,-84.28792,33.96646,-84.28771
33.96646,-84.28771,33.96649,-84.28761
33.96649,-84.28761,33.96658,-84.28721
33.96658,-84.28721,33.96666,-84.28689
33.96666,-84.28689,33.96674,-84.28656
33.96674,-84.28656,33.9668,-84.28628
33.9668,-84.28628,33.9668,-84.28607
33.9668,-84.28607,33.96679,-84.28588
33.96679,-84.28588,33.96675,-84.2856
33.96675,-84.2856,33.96669,-84.2853
33.96669,-84.2853,33.96658,-84.28472
33.96658,-84.28472,33.96656,-84.28459
33.96656,-84.28459,33.96654,-84.28449
33.96654,-84.28449,33.96643,-84.28402
33.96643,-84.28402,33.96634,-84.28354
33.96634,-84.28354,33.9662,-84.28307
33.9662,-84.28307,33.96609,-84.28283
33.96609,-84.28283,33.96597,-84.28263
33.96597,-84.28263,33.96571,-84.28228
33.96571,-84.28228,33.96568,-84.28224
33.96568,-84.28224,33.96554,-84.28207
33.96554,-84.28207,33.9653,-84.28183
33.9653,-84.28183,33.965,-84.28154
33.965,-84.28154,33.96487,-84.28142
33.96487,-84.28142,33.96462,-84.28115
33.96462,-84.28115,33.96447,-84.28092
33.96447,-84.28092,33.96433,-84.28066
33.96433,-84.28066,33.96423,-84.28042
33.96423,-84.28042,33.96406,-84.27996
33.96406,-84.27996,33.96402,-84.27985
33.96402,-84.27985,33.96382,-84.27933
33.96382,-84.27933,33.96366,-84.27882
33.96366,-84.27882,33.96359,-84.27847
33.96359,-84.27847,33.96357,-84.27822
33.96357,-84.27822,33.96357,-84.27787
33.96357,-84.27787,33.96366,-84.2774
33.96366,-84.2774,33.9637,-84.27707
33.9637,-84.27707,33.96373,-84.27683
33.96373,-84.27683,33.96373,-84.27657
33.96373,-84.27657,33.96372,-84.27634
33.96372,-84.27634,33.96369,-84.27612
33.96369,-84.27612,33.96366,-84.27597
33.96366,-84.27597,33.96356,-84.27559
33.96356,-84.27559,33.96348,-84.27536
33.96348,-84.27536,33.96342,-84.27514
33.96342,-84.27514,33.96323,-84.27456
33.96323,-84.27456,33.96308,-84.27403
33.96308,-84.27403,33.96295,-84.27354
33.96295,-84.27354,33.96277,-84.27288
33.96277,-84.27288,33.96257,-84.27215
33.96257,-84.27215,33.9625,-84.27187
33.9625,-84.27187,33.96249,-84.27178
33.96249,-84.27178,33.96249,-84.27165
33.96249,-84.27165,33.96252,-84.27147
33.96252,-84.27147,33.9626,-84.27115
33.9626,-84.27115,33.96274,-84.27077
33.96274,-84.27077,33.9629,-84.27027
33.9629,-84.27027,33.96303,-84.26988
33.96303,-84.26988,33.96311,-84.26961
33.96311,-84.26961,33.96318,-84.26942
33.96318,-84.26942,33.96338,-84.26879
33.96338,-84.26879,33.96345,-84.26857
33.96345,-84.26857,33.96351,-84.26838
33.96351,-84.26838,33.96362,-84.26802
33.96362,-84.26802,33.96379,-84.26765
33.96379,-84.26765,33.96402,-84.26708
33.96402,-84.26708,33.9642,-84.26664
33.9642,-84.26664,33.9645,-84.26608
33.9645,-84.26608,33.96461,-84.26588
33.96461,-84.26588,33.96494,-84.26523
33.96494,-84.26523,33.96498,-84.26514
33.96498,-84.26514,33.96528,-84.26455
33.96528,-84.26455,33.96554,-84.26408
33.96554,-84.26408,33.96557,-84.26403
33.96557,-84.26403,33.96562,-84.26394
33.96562,-84.26394,33.96566,-84.26386
33.96566,-84.26386,33.9659,-84.26337
33.9659,-84.26337,33.96611,-84.26295
33.96611,-84.26295,33.9662,-84.26277
33.9662,-84.26277,33.96653,-84.26213
33.96653,-84.26213,33.96678,-84.26168
33.96678,-84.26168,33.96693,-84.2614
33.96693,-84.2614,33.96704,-84.2612
33.96704,-84.2612,33.96727,-84.26074
33.96727,-84.26074,33.96733,-84.26063
33.96733,-84.26063,33.96749,-84.26031
33.96749,-84.26031,33.96762,-84.26006
33.96762,-84.26006,33.96771,-84.2598
33.96771,-84.2598,33.9678,-84.25948
33.9678,-84.25948,33.96792,-84.2591
33.96792,-84.2591,33.96795,-84.25899
33.96795,-84.25899,33.96804,-84.25869
33.96804,-84.25869,33.96807,-84.25859
33.96807,-84.25859,33.96821,-84.25808
33.96821,-84.25808,33.9683,-84.25771
33.9683,-84.25771,33.96838,-84.25735
33.96838,-84.25735,33.96845,-84.25707
33.96845,-84.25707,33.96847,-84.25696
33.96847,-84.25696,33.96858,-84.25648
33.96858,-84.25648,33.9686,-84.2564
33.9686,-84.2564,33.96862,-84.2563
33.96862,-84.2563,33.96869,-84.25601
33.96869,-84.25601,33.96874,-84.25575
33.96874,-84.25575,33.96887,-84.25524
33.96887,-84.25524,33.96889,-84.25517
33.96889,-84.25517,33.96896,-84.25488
33.96896,-84.25488,33.96916,-84.25407
33.96916,-84.25407,33.96934,-84.25332
33.96934,-84.25332,33.9695,-84.25267
33.9695,-84.25267,33.9696,-84.25226
33.9696,-84.25226,33.96976,-84.25157
33.96976,-84.25157,33.96993,-84.25086
33.96993,-84.25086,33.97015,-84.24989
33.97015,-84.24989,33.97025,-84.24945
33.97025,-84.24945,33.97028,-84.24918
33.97028,-84.24918,33.9703,-84.24902
33.9703,-84.24902,33.97033,-84.24867
33.97033,-84.24867,33.97034,-84.24846
33.97034,-84.24846,33.97035,-84.24826
33.97035,-84.24826,33.97036,-84.24803
33.97036,-84.24803,33.97037,-84.2478
33.97037,-84.2478,33.97036,-84.24765
33.97036,-84.24765,33.97034,-84.24747
33.97034,-84.24747,33.97032,-84.24732
33.97032,-84.24732,33.97025,-84.24671
33.97025,-84.24671,33.97024,-84.24645
33.97024,-84.24645,33.97022,-84.24613
33.97022,-84.24613,33.97021,-84.24579
33.97021,-84.24579,33.97019,-84.24541
33.97019,-84.24541,33.97019,-84.24527
33.97019,-84.24527,33.97018,-84.245
33.97018,-84.245,33.97016,-84.24449
33.97016,-84.24449,33.97012,-84.24399
33.97012,-84.24399,33.97009,-84.24379
33.97009,-84.24379,33.96993,-84.24318
33.96993,-84.24318,33.96982,-84.24292
33.96982,-84.24292,33.96978,-84.24281
33.96978,-84.24281,33.96964,-84.24247
33.96964,-84.24247,33.96958,-84.24233
33.96958,-84.24233,33.96953,-84.2422
33.96953,-84.2422,33.96943,-84.24195
33.96943,-84.24195,33.9693,-84.24162
33.9693,-84.24162,33.96924,-84.24149
33.96924,-84.24149,33.96901,-84.24095
33.96901,-84.24095,33.96898,-84.24087
33.96898,-84.24087,33.9688,-84.24046
33.9688,-84.24046,33.96851,-84.2398
33.96851,-84.2398,33.96839,-84.23953
33.96839,-84.23953,33.96812,-84.23891
33.96812,-84.23891,33.96801,-84.23865
33.96801,-84.23865,33.96787,-84.23831
33.96787,-84.23831,33.96766,-84.23784
33.96766,-84.23784,33.96751,-84.23751
33.96751,-84.23751,33.96733,-84.23703
33.96733,-84.23703,33.96729,-84.2369
33.96729,-84.2369,33.96724,-84.23672
33.96724,-84.23672,33.96719,-84.23641
33.96719,-84.23641,33.96719,-84.23596
33.96719,-84.23596,33.96725,-84.23536
33.96725,-84.23536,33.96733,-84.23486
33.96733,-84.23486,33.96738,-84.23459
33.96738,-84.23459,33.96744,-84.23421
33.96744,-84.23421,33.96758,-84.2336
33.96758,-84.2336,33.96768,-84.23327
33.96768,-84.23327,33.96786,-84.23273
33.96786,-84.23273,33.96809,-84.23206
33.96809,-84.23206,33.96828,-84.23152
33.96828,-84.23152,33.96839,-84.23122
33.96839,-84.23122,33.96869,-84.23042
33.96869,-84.23042,33.96887,-84.23002
33.96887,-84.23002,33.969,-84.22975
33.969,-84.22975,33.96913,-84.22944
33.96913,-84.22944,33.96915,-84.2294
33.96915,-84.2294,33.96925,-84.22919
33.96925,-84.22919,33.96943,-84.22878
33.96943,-84.22878,33.96954,-84.22854
33.96954,-84.22854,33.96956,-84.22849
33.96956,-84.22849,33.96967,-84.22818
33.96967,-84.22818,33.96973,-84.22801
33.96973,-84.22801,33.96974,-84.22799
33.96974,-84.22799,33.96978,-84.22784
33.96978,-84.22784,33.96985,-84.22761
33.96985,-84.22761,33.96991,-84.22741
33.96991,-84.22741,33.96998,-84.22717
33.96998,-84.22717,33.97001,-84.22705
33.97001,-84.22705,33.97005,-84.22688
33.97005,-84.22688,33.97007,-84.22681
33.97007,-84.22681,33.97015,-84.22646
33.97015,-84.22646,33.9702,-84.22619
33.9702,-84.22619,33.97024,-84.22598
33.97024,-84.22598,33.97026,-84.22586
33.97026,-84.22586,33.97027,-84.22576
33.97027,-84.22576,33.97031,-84.22545
33.97031,-84.22545,33.97033,-84.22518
33.97033,-84.22518,33.97032,-84.225
33.97032,-84.225,33.97027,-84.2245
33.97027,-84.2245,33.97025,-84.22434
33.97025,-84.22434,33.97019,-84.22392
33.97019,-84.22392,33.97017,-84.22375
33.97017,-84.22375,33.97017,-84.22372
33.97017,-84.22372,33.97015,-84.22356
33.97015,-84.22356,33.97011,-84.22327
33.97011,-84.22327,33.97006,-84.22297
33.97006,-84.22297,33.97003,-84.22279
33.97003,-84.22279,33.96997,-84.22244
33.96997,-84.22244,33.96993,-84.22218
33.96993,-84.22218,33.96985,-84.2216
33.96985,-84.2216,33.96982,-84.22135
33.91928,-84.26897,33.91894,-84.26835
33.91894,-84.26835,33.91882,-84.26815
33.91882,-84.26815,33.91862,-84.26781
33.91862,-84.26781,33.91843,-84.26753
33.91843,-84.26753,33.91832,-84.26739
33.91832,-84.26739,33.91808,-84.26714
33.91808,-84.26714,33.91782,-84.26694
33.91782,-84.26694,33.91751,-84.26676
33.91751,-84.26676,33.91719,-84.26663
33.91719,-84.26663,33.91686,-84.26652
33.91686,-84.26652,33.91604,-84.26626
